DateTime,Price
1/30/2013 18:30,49.486
1/30/2013 19:00,46.948
1/30/2013 19:30,44.022
1/30/2013 20:00,41.471
1/30/2013 20:30,39.802
1/30/2013 21:00,38.643
1/30/2013 21:30,37.464
1/30/2013 22:00,36.023
1/30/2013 22:30,34.263
1/30/2013 23:00,32.606
1/30/2013 23:30,31.478
1/31/2013 0:00,30.826
1/31/2013 0:30,30.471
1/31/2013 1:00,30.182
1/31/2013 1:30,29.794
1/31/2013 2:00,29.445
1/31/2013 2:30,29.292
1/31/2013 3:00,29.249
1/31/2013 3:30,29.346
1/31/2013 4:00,30.307
1/31/2013 4:30,32.62
1/31/2013 5:00,35.123
1/31/2013 5:30,36.773
1/31/2013 6:00,38.664
1/31/2013 6:30,41.606
1/31/2013 7:00,43.144
1/31/2013 7:30,41.173
1/31/2013 8:00,38.255
1/31/2013 8:30,37.218
1/31/2013 9:00,37.277
1/31/2013 9:30,37.066
1/31/2013 10:00,36.503
1/31/2013 10:30,35.836
1/31/2013 11:00,35.352
1/31/2013 11:30,35.244
1/31/2013 12:00,35.292
1/31/2013 12:30,35.222
1/31/2013 13:00,34.949
1/31/2013 13:30,34.503
1/31/2013 14:00,34.177
1/31/2013 14:30,34.226
1/31/2013 15:00,34.475
1/31/2013 15:30,34.992
1/31/2013 16:00,37.24
1/31/2013 16:30,42.179
1/31/2013 17:00,47.363
1/31/2013 17:30,50.148
1/31/2013 18:00,50.519
1/31/2013 18:30,49.177
1/31/2013 19:00,47.078
1/31/2013 19:30,45.039
1/31/2013 20:00,43.065
1/31/2013 20:30,41.09
1/31/2013 21:00,39.573
1/31/2013 21:30,38.852
1/31/2013 22:00,38.249
1/31/2013 22:30,36.835
1/31/2013 23:00,33.681
1/31/2013 23:30,27.857
